,Seed,team1,team2,team1_win,Season,win_loss_pct_x,srs_x,pace_x,off_rtg_x,fta_per_fga_pct_x,fg3a_per_fga_pct_x,ts_pct_x,trb_pct_x,ast_pct_x,stl_pct_x,blk_pct_x,efg_pct_x,tov_pct_x,orb_pct_x,ft_rate_x,win_loss_pct_y,srs_y,pace_y,off_rtg_y,fta_per_fga_pct_y,fg3a_per_fga_pct_y,ts_pct_y,trb_pct_y,ast_pct_y,stl_pct_y,blk_pct_y,efg_pct_y,tov_pct_y,orb_pct_y,ft_rate_y
1800,11,Dayton,West Virginia,1,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1801,6,West Virginia,Dayton,0,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1802,3,Kansas,North Dakota State,1,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1803,14,North Dakota State,Kansas,0,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1804,10,USC,Boston College,1,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1805,7,Boston College,USC,0,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1806,2,Michigan State,Robert Morris,1,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1807,15,Robert Morris,Michigan State,0,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1808,1,Louisville,Siena,1,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1809,9,Siena,Louisville,0,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1810,12,Arizona,Cleveland State,1,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1811,13,Cleveland State,Arizona,0,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1812,3,Kansas,Dayton,1,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1813,11,Dayton,Kansas,0,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1814,2,Michigan State,USC,1,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1815,10,USC,Michigan State,0,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1816,1,Louisville,Arizona,1,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1817,12,Arizona,Louisville,0,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1818,2,Michigan State,Kansas,1,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1819,3,Kansas,Michigan State,0,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1820,2,Michigan State,Louisville,1,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1821,1,Louisville,Michigan State,0,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1822,1,UNC,Radford,1,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1823,16,Radford,UNC,0,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1824,8,LSU,Butler,1,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1825,9,Butler,LSU,0,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1826,12,Western Kentucky,Illinois,1,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1827,5,Illinois,Western Kentucky,0,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1828,4,Gonzaga,Akron,1,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1829,13,Akron,Gonzaga,0,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1830,6,Arizona State,Temple,1,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1831,11,Temple,Arizona State,0,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1832,3,Syracuse,Stephen F. Austin,1,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1833,14,Stephen F. Austin,Syracuse,0,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1834,10,Michigan,Clemson,1,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1835,7,Clemson,Michigan,0,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1836,2,Oklahoma,Morgan State,1,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1837,15,Morgan State,Oklahoma,0,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1838,1,UNC,LSU,1,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1839,8,LSU,UNC,0,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1840,4,Gonzaga,Western Kentucky,1,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841,12,Western Kentucky,Gonzaga,0,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1842,3,Syracuse,Arizona State,1,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1843,6,Arizona State,Syracuse,0,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1844,2,Oklahoma,Michigan,1,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845,10,Michigan,Oklahoma,0,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846,1,UNC,Gonzaga,1,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847,4,Gonzaga,UNC,0,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1848,2,Oklahoma,Syracuse,1,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1849,3,Syracuse,Oklahoma,0,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1850,1,UNC,Oklahoma,1,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1851,2,Oklahoma,UNC,0,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1852,1,UConn,Chattanooga,1,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1853,16,Chattanooga,UConn,0,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1854,9,Texas A&M,BYU,1,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1855,8,BYU,Texas A&M,0,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1856,5,Purdue,Northern Iowa,1,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1857,12,Northern Iowa,Purdue,0,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1858,4,Washington,Mississippi State,1,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1859,13,Mississippi State,Washington,0,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1860,6,Marquette,Utah State,1,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1861,11,Utah State,Marquette,0,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1862,3,Missouri,Cornell,1,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1863,14,Cornell,Missouri,0,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1864,10,Maryland,California,1,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1865,7,California,Maryland,0,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1866,2,Memphis,Cal State Northridge,1,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1867,15,Cal State Northridge,Memphis,0,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1868,1,UConn,Texas A&M,1,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1869,9,Texas A&M,UConn,0,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1870,5,Purdue,Washington,1,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1871,4,Washington,Purdue,0,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1872,3,Missouri,Marquette,1,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1873,6,Marquette,Missouri,0,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1874,2,Memphis,Maryland,1,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1875,10,Maryland,Memphis,0,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1876,1,UConn,Purdue,1,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1877,5,Purdue,UConn,0,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1878,3,Missouri,Memphis,1,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1879,2,Memphis,Missouri,0,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1880,1,UConn,Missouri,1,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1881,3,Missouri,UConn,0,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1882,1,UNC,Villanova,1,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1883,3,Villanova,UNC,0,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1884,2,Michigan State,UConn,1,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1885,1,UConn,Michigan State,0,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1886,1,UNC,Michigan State,1,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1887,2,Michigan State,UNC,0,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1888,1,UNC,Mount St. Mary's,1,2008,,,,,,,,,,,,,,,,0.323,-1.7850001,70.4,93.0,0.342,0.361,0.505,49.2,58.5,12.5,8.6,0.476,21.8,35.1,0.221
1889,16,Mount St. Mary's,UNC,0,2008,0.323,-1.7850001,70.4,93.0,0.342,0.361,0.505,49.2,58.5,12.5,8.6,0.476,21.8,35.1,0.221,,,,,,,,,,,,,,,
1890,9,Arkansas,Indiana,1,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1891,8,Indiana,Arkansas,0,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1892,5,Notre Dame,George Mason,1,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1893,12,George Mason,Notre Dame,0,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1894,4,Washington State,Winthrop,1,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1895,13,Winthrop,Washington State,0,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1896,6,Oklahoma,St. Joseph's,1,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1897,11,St. Joseph's,Oklahoma,0,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1898,3,Louisville,Boise State,1,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1899,14,Boise State,Louisville,0,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1900,7,Butler,South Alabama,1,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1901,10,South Alabama,Butler,0,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1902,2,Tennessee,American,1,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1903,15,American,Tennessee,0,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1904,1,UNC,Arkansas,1,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1905,9,Arkansas,UNC,0,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1906,4,Washington State,Notre Dame,1,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907,5,Notre Dame,Washington State,0,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1908,3,Louisville,Oklahoma,1,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1909,6,Oklahoma,Louisville,0,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,2,Tennessee,Butler,1,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911,7,Butler,Tennessee,0,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1912,1,UNC,Washington State,1,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1913,4,Washington State,UNC,0,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,3,Louisville,Tennessee,1,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1915,2,Tennessee,Louisville,0,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,1,UNC,Louisville,1,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1917,3,Louisville,UNC,0,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1918,1,Kansas,Portland State,1,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1919,16,Portland State,Kansas,0,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1920,8,UNLV,Kent State,1,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1921,9,Kent State,UNLV,0,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1922,12,Villanova,Clemson,1,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1923,5,Clemson,Villanova,0,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1924,13,Siena,Vanderbilt,1,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1925,4,Vanderbilt,Siena,0,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926,11,Kansas State,USC,1,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1927,6,USC,Kansas State,0,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1928,3,Wisconsin,Cal State Fullerton,1,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1929,14,Cal State Fullerton,Wisconsin,0,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1930,10,Davidson,Gonzaga,1,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1931,7,Gonzaga,Davidson,0,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1932,2,Georgetown,UMBC,1,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1933,15,UMBC,Georgetown,0,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1934,1,Kansas,UNLV,1,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1935,8,UNLV,Kansas,0,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1936,12,Villanova,Siena,1,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1937,13,Siena,Villanova,0,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,3,Wisconsin,Kansas State,1,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,11,Kansas State,Wisconsin,0,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940,10,Davidson,Georgetown,1,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,2,Georgetown,Davidson,0,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1942,1,Kansas,Villanova,1,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1943,12,Villanova,Kansas,0,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1944,10,Davidson,Wisconsin,1,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945,3,Wisconsin,Davidson,0,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,1,Kansas,Davidson,1,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,10,Davidson,Kansas,0,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1948,1,Memphis,UT Arlington,1,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1949,16,UT Arlington,Memphis,0,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,8,Mississippi State,Oregon,1,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1951,9,Oregon,Mississippi State,0,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952,5,Michigan State,Temple,1,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,12,Temple,Michigan State,0,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1954,4,Pitt,Oral Roberts,1,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1955,13,Oral Roberts,Pitt,0,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956,6,Marquette,Kentucky,1,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1957,11,Kentucky,Marquette,0,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1958,3,Stanford,Cornell,1,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1959,14,Cornell,Stanford,0,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1960,7,Miami (FL),Saint Mary's,1,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961,10,Saint Mary's,Miami (FL),0,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962,2,Texas,Austin Peay,1,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1963,15,Austin Peay,Texas,0,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964,1,Memphis,Mississippi State,1,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965,8,Mississippi State,Memphis,0,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1966,5,Michigan State,Pitt,1,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1967,4,Pitt,Michigan State,0,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968,3,Stanford,Marquette,1,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969,6,Marquette,Stanford,0,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970,2,Texas,Miami (FL),1,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1971,7,Miami (FL),Texas,0,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1972,1,Memphis,Michigan State,1,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1973,5,Michigan State,Memphis,0,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1974,2,Texas,Stanford,1,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1975,3,Stanford,Texas,0,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1976,1,Memphis,Texas,1,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1977,2,Texas,Memphis,0,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1978,1,UCLA,Mississippi Valley State,1,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979,16,Mississippi Valley State,UCLA,0,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980,9,Texas A&M,BYU,1,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981,8,BYU,Texas A&M,0,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982,12,Western Kentucky,Drake,1,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1983,5,Drake,Western Kentucky,0,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1984,13,San Diego,UConn,1,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985,4,UConn,San Diego,0,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986,6,Purdue,Baylor,1,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,11,Baylor,Purdue,0,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988,3,Xavier,Georgia,1,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,14,Georgia,Xavier,0,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,7,West Virginia,Arizona,1,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991,10,Arizona,West Virginia,0,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,2,Duke,Belmont,1,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993,15,Belmont,Duke,0,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994,1,UCLA,Texas A&M,1,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,9,Texas A&M,UCLA,0,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996,12,Western Kentucky,San Diego,1,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,13,San Diego,Western Kentucky,0,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,3,Xavier,Purdue,1,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,6,Purdue,Xavier,0,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,7,West Virginia,Duke,1,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,2,Duke,West Virginia,0,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1,UCLA,Western Kentucky,1,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,12,Western Kentucky,UCLA,0,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,3,Xavier,West Virginia,1,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,7,West Virginia,Xavier,0,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,1,UCLA,Xavier,1,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,3,Xavier,UCLA,0,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,1,Kansas,UNC,1,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,1,UNC,Kansas,0,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,1,Memphis,UCLA,1,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,1,UCLA,Memphis,0,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,1,Kansas,Memphis,1,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,1,Memphis,Kansas,0,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,UNC,Eastern Kentucky,1,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,16,Eastern Kentucky,UNC,0,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,9,Michigan State,Marquette,1,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,8,Marquette,Michigan State,0,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,5,USC,Arkansas,1,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,12,Arkansas,USC,0,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,4,Texas,New Mexico State,1,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,13,New Mexico State,Texas,0,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,6,Vanderbilt,George Washington,1,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,11,George Washington,Vanderbilt,0,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,3,Washington State,Oral Roberts,1,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,14,Oral Roberts,Washington State,0,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,7,Boston College,Texas Tech,1,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2027,10,Texas Tech,Boston College,0,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2028,2,Georgetown,Belmont,1,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2029,15,Belmont,Georgetown,0,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2030,1,UNC,Michigan State,1,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2031,9,Michigan State,UNC,0,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2032,5,USC,Texas,1,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2033,4,Texas,USC,0,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2034,6,Vanderbilt,Washington State,1,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2035,3,Washington State,Vanderbilt,0,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2036,2,Georgetown,Boston College,1,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2037,7,Boston College,Georgetown,0,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2038,1,UNC,USC,1,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2039,5,USC,UNC,0,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2040,2,Georgetown,Vanderbilt,1,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2041,6,Vanderbilt,Georgetown,0,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2042,2,Georgetown,UNC,1,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2043,1,UNC,Georgetown,0,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2044,1,Florida,Jackson State,1,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2045,16,Jackson State,Florida,0,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2046,9,Purdue,Arizona,1,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2047,8,Arizona,Purdue,0,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2048,5,Butler,Old Dominion,1,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2049,12,Old Dominion,Butler,0,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050,4,Maryland,Davidson,1,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2051,13,Davidson,Maryland,0,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2052,11,Winthrop,Notre Dame,1,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2053,6,Notre Dame,Winthrop,0,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2054,3,Oregon,Miami (OH),1,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2055,14,Miami (OH),Oregon,0,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2056,7,UNLV,Georgia Tech,1,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2057,10,Georgia Tech,UNLV,0,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2058,2,Wisconsin,Texas A&M-Corpus Christi,1,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2059,15,Texas A&M-Corpus Christi,Wisconsin,0,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2060,1,Florida,Purdue,1,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2061,9,Purdue,Florida,0,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2062,5,Butler,Maryland,1,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2063,4,Maryland,Butler,0,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2064,3,Oregon,Winthrop,1,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2065,11,Winthrop,Oregon,0,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2066,7,UNLV,Wisconsin,1,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
